ArrivalDateYear,ArrivalDateDayOfMonth,ArrivalDateWeekNumber,ArrivalDateMonth,Owner,AssignedRoomType,Company,Country,CountryName,CustomerType,DepositType,DistributionChannel,AirBnBType,MarketSegment,Meal,Mealgroup,ReservationStatus,ReservationStatusDate,ReservedRoomType,AmountPaid,Adults,Babies,Children,BookingChanges,DaysInWL,IsCanceled,IsRepeatedGuest,LeadTime,PreviousBookingsNC,PreviousCancellations,RequiredCarParkingSpaces,StaysWeekNights,StaysWeekendNights,Special Requests,Reviews
2015,28,53,December,9,A,,DZA,Algeria,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/02/22,A,113.6,2,0,0,0,0,0,0,2,0,0,0,5,2,1,1
2015,29,53,December,89,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/10/24,A,109.6,3,0,0,0,0,0,0,2,0,0,0,2,0,1,1
2015,22,52,December,8,D,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,31/10/22,A,109.8,3,0,0,0,0,0,0,31,0,0,0,1,0,1,5
2015,29,53,December,7,D,,USA,United States,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/12/20,A,112.6,3,0,0,0,0,0,0,71,0,0,0,5,0,1,1
2015,25,52,December,89,D,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/08/20,A,90.2,3,0,0,0,0,0,0,39,0,0,0,2,1,1,1
2015,23,52,December,7,D,,ETH,Ethiopia,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/06/24,A,91.7,3,0,0,0,0,0,0,2,0,0,0,4,2,1,3
2015,22,30,July,7,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/05/20,A,56,1,0,0,1,0,0,0,111,0,0,0,2,0,1,3
2015,31,31,July,7,A,,DEU,Germany,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/02/24,A,56,2,0,0,0,0,0,0,100,0,0,0,2,0,1,4
2015,9,28,July,7,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/12/23,A,58.9,2,0,0,0,0,0,0,92,0,0,0,3,2,1,5
2015,29,31,July,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/02/22,A,76.5,2,0,0,0,0,0,0,115,0,0,0,5,2,1,1
2015,30,31,July,9,D,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/11/22,A,76.5,2,0,0,0,0,0,0,85,0,0,0,3,0,1,3
2015,3,45,November,7,A,,ITA,Italy,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/06/23,A,75.2,1,0,0,0,0,0,0,28,0,0,0,3,0,1,2
2015,4,45,November,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/10/22,A,101,1,0,0,0,0,0,0,4,0,0,0,4,0,1,2
2015,3,45,November,9,A,,ISR,Israel,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/01/23,A,89,1,0,0,1,0,0,0,7,0,0,0,2,0,1,1
2015,3,45,November,7,A,,JPN,Japan,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/05/21,A,82.4,2,0,0,0,0,0,0,10,0,0,0,1,0,1,4
2015,3,45,November,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/12/20,A,91,2,0,0,0,0,0,0,17,0,0,0,5,0,1,1
2015,13,46,November,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,05/07/20,A,96.3,2,0,0,0,0,0,0,36,0,0,0,2,0,1,2
2015,19,47,November,9,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/08/23,A,95,2,0,0,0,0,0,0,22,0,0,0,3,0,1,5
2015,24,48,November,8,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/10/21,A,72.3,2,0,0,0,0,0,0,124,0,0,0,4,0,1,3
2015,26,48,November,9,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/06/20,A,96.3,2,0,0,0,0,0,0,31,0,0,0,3,0,1,2
2015,17,47,November,9,A,,ISR,Israel,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/08/20,A,91,2,0,0,1,0,0,0,22,0,0,0,3,0,1,1
2015,2,45,November,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/12/23,A,95,2,0,0,0,0,0,0,7,0,0,0,3,1,1,4
2015,7,45,November,7,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/12/22,A,82.4,2,0,0,0,0,0,0,8,0,0,0,1,1,1,1
2015,16,47,November,7,A,,NLD,Netherlands,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/06/23,A,52.9,2,0,0,0,0,0,0,75,0,0,0,2,1,1,2
2015,6,45,November,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/05/24,A,104.5,2,0,0,0,0,0,0,8,0,0,0,2,2,1,3
2015,8,46,November,7,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/05/23,A,81.8,2,0,0,0,0,0,0,41,0,0,0,2,2,1,4
2015,8,46,November,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/09/21,A,91,2,0,0,0,0,0,0,13,0,0,0,2,2,1,1
2015,8,46,November,9,A,,FIN,Finland,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/05/21,A,91,2,0,0,0,0,0,0,13,0,0,0,5,2,1,3
2015,21,47,November,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,05/12/24,A,88.3,2,0,0,0,0,0,0,22,0,0,0,1,2,1,1
2015,22,48,November,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/10/22,A,72.3,2,0,0,0,0,0,0,242,0,0,0,2,2,1,4
2015,6,45,November,9,D,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/01/21,A,91,2,0,0,0,0,0,0,11,0,0,0,2,2,1,2
2015,25,48,November,15,E,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/01/20,A,106.8,3,0,0,0,0,0,0,42,0,0,0,3,0,1,5
2015,7,41,October,7,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/05/21,A,65.8,1,0,0,0,0,0,0,35,0,0,0,2,0,1,3
2015,7,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/05/21,A,85.5,1,0,0,0,0,0,0,34,0,0,0,3,0,1,5
2015,9,41,October,7,A,,DEU,Germany,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/05/22,A,62.2,1,0,0,0,0,0,0,60,0,0,0,2,0,1,4
2015,14,42,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/04/20,A,109.6,1,0,0,0,0,0,0,32,0,0,0,4,0,1,1
2015,28,44,October,7,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/02/20,A,92.4,1,0,0,0,0,0,0,7,0,0,0,2,0,1,5
2015,28,44,October,7,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/01/22,A,92.4,1,0,0,0,0,0,0,7,0,0,0,2,0,1,1
2015,19,43,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,06/03/21,A,129,1,0,0,0,0,0,0,10,0,0,0,0,1,1,2
2015,11,42,October,7,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/07/20,A,97,1,0,0,0,0,0,0,6,0,0,0,1,2,1,3
2015,25,44,October,7,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/03/24,A,83.2,1,0,0,0,0,0,0,30,0,0,0,3,2,1,1
2015,1,40,October,7,A,,DEU,Germany,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/01/21,A,88.2,2,0,0,0,0,0,0,22,0,0,0,2,0,1,3
2015,2,40,October,7,A,,USA,United States,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,06/09/21,A,82.4,2,0,0,0,0,0,0,18,0,0,0,1,0,1,3
2015,2,40,October,7,A,,AUS,Australia,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/06/23,A,89.7,2,0,0,0,0,0,0,17,0,0,0,2,0,1,5
2015,6,41,October,7,A,,CMR,Cameroon,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/01/21,A,66.5,2,0,0,0,0,0,0,34,0,0,0,2,0,1,3
2015,6,41,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/01/20,A,94.5,2,0,0,0,0,0,0,38,0,0,0,3,0,1,4
2015,7,41,October,7,A,,DEU,Germany,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/07/20,A,72.8,2,0,0,0,0,0,0,34,0,0,0,3,0,1,3
2015,7,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/08/20,A,89.3,2,0,0,0,0,0,0,93,0,0,0,4,0,1,4
2015,7,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/11/22,A,89.3,2,0,0,0,0,0,0,93,0,0,0,4,0,1,3
2015,7,41,October,8,A,,USA,United States,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/02/23,A,89.3,2,0,0,0,0,0,0,93,0,0,0,4,0,1,2
2015,7,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,29/08/23,A,89.3,2,0,0,0,89,0,0,93,0,0,0,4,0,1,3
2015,9,41,October,9,A,,FRA,France,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,05/07/22,A,117,2,0,0,0,0,0,0,24,0,0,0,1,0,1,5
2015,9,41,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/09/21,A,164,2,0,0,0,0,0,0,0,0,0,0,1,0,1,5
2015,9,41,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/05/20,A,94.5,2,0,0,0,0,0,0,55,0,0,0,2,0,1,3
2015,13,42,October,8,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/07/24,A,89.3,2,0,0,0,0,0,0,61,0,0,0,4,0,1,2
2015,14,42,October,7,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/02/24,A,72.8,2,0,0,0,0,0,0,40,0,0,0,2,0,1,1
2015,15,42,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/09/21,A,135,2,0,0,0,0,0,0,7,0,0,0,1,0,1,1
2015,16,42,October,10,A,,BRA,Brazil,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/12/23,A,89.2,2,0,0,0,0,0,0,65,0,0,0,1,0,1,1
2015,20,43,October,7,A,,IRL,Ireland,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/11/24,A,100,2,0,0,0,0,0,0,13,0,0,0,5,0,1,4
2015,21,43,October,9,A,,NLD,Netherlands,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/11/21,A,89.3,2,0,0,0,0,0,0,72,0,0,0,4,0,1,5
2015,22,43,October,9,A,,SWE,Sweden,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/03/23,A,94.5,2,0,0,0,0,0,0,47,0,0,0,1,0,1,3
2015,28,44,October,9,A,,ITA,Italy,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,16/06/20,A,89.3,2,0,0,0,0,0,0,74,0,0,0,2,0,1,3
2015,29,44,October,7,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/11/24,A,87.3,2,0,0,0,0,0,0,34,0,0,0,3,0,1,3
2015,31,44,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/08/24,A,0,2,0,0,0,0,0,0,33,0,0,0,0,0,1,3
2015,31,44,October,9,A,,DZA,Algeria,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,24/07/21,A,107,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2
2015,6,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/11/21,A,89.3,2,0,0,1,0,0,0,92,0,0,0,5,0,1,4
2015,21,43,October,9,A,,POL,Poland,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/01/23,A,94.5,2,0,0,1,0,0,0,46,0,0,0,4,0,1,1
2015,23,43,October,7,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/11/23,A,72.8,2,0,0,2,0,0,0,52,0,0,0,1,0,1,3
2015,1,40,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/06/23,A,103.1,2,0,0,0,0,0,0,47,0,0,0,3,1,1,1
2015,1,40,October,8,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/05/24,A,111.8,2,0,0,0,0,0,0,16,0,0,0,3,1,1,5
2015,2,40,October,8,A,,IRL,Ireland,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,06/05/21,A,89.3,2,0,0,0,0,0,0,200,0,0,0,2,1,1,1
2015,2,40,October,10,A,,CHE,Switzerland,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/10/20,A,113.3,2,0,0,0,0,0,0,17,0,0,0,2,1,1,3
2015,5,41,October,8,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/09/22,A,126,2,0,0,0,0,0,0,17,0,0,0,0,1,1,1
2015,5,41,October,9,A,,BEL,Belgium,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/11/21,A,89.3,2,0,0,0,0,0,0,158,0,0,0,1,1,1,4
2015,9,41,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/10/22,A,89.3,2,0,0,0,0,0,0,156,0,0,0,2,1,1,3
2015,11,42,October,8,A,,GBR,United Kingdom,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/09/22,A,94.5,2,0,0,0,0,0,0,51,0,0,0,0,1,1,3
2015,12,42,October,9,A,,DEU,Germany,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,12/03/24,A,96.3,2,0,0,0,0,0,0,30,0,0,0,3,1,1,5
2015,15,42,October,9,A,,PRT,Portugal,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/03/22,A,89.3,2,0,0,0,0,0,0,100,0,0,0,3,1,1,5
2015,17,42,October,9,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/01/24,A,104.9,2,0,0,0,0,0,0,35,0,0,0,1,1,1,4
2015,17,42,October,9,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/10/22,A,104.9,2,0,0,0,0,0,0,35,0,0,0,1,1,1,2
2015,17,42,October,9,A,,ESP,Spain,Transient,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/08/24,A,104.9,2,0,0,0,0,0,0,35,0,0,0,1,1,1,3
2015,30,53,December,9,D,,JPN,Japan,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/09/21,D,127,2,0,0,1,0,0,0,58,0,0,0,2,0,0,5
2015,23,48,November,9,D,,AGO,Angola,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,02/06/20,D,110.3,1,0,0,0,0,0,0,41,0,0,0,4,1,0,1
2015,23,43,October,9,D,,USA,United States,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/12/22,D,136,2,0,0,0,0,0,0,11,0,0,0,1,0,0,4
2015,18,43,October,9,D,,SWE,Sweden,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,20/06/20,D,136,2,0,0,0,0,0,0,3,0,0,0,1,2,0,5
2015,7,41,October,9,F,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/10/24,D,155,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1
2015,22,39,September,9,D,,JPN,Japan,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/04/23,D,136,2,0,0,0,0,0,0,7,0,0,0,3,0,0,3
2015,19,38,September,9,D,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/12/23,D,162.5,2,0,0,0,0,0,0,3,0,0,0,4,2,0,2
2015,15,38,September,9,E,,ISR,Israel,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/04/20,D,209.5,3,0,0,1,0,0,0,1,0,0,0,2,0,0,4
2015,9,33,August,9,B,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,15/07/21,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5
2015,24,35,August,9,F,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,27/03/24,F,153,2,0,0,0,0,0,0,13,0,0,0,1,1,0,2
2015,2,45,November,9,F,,POL,Poland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/09/23,F,150.5,2,0,0,0,0,0,0,21,0,0,0,3,1,0,2
2015,16,38,September,9,F,,BEL,Belgium,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,11/04/23,F,161.3,2,0,0,0,0,0,0,21,0,0,0,3,0,0,4
2015,26,52,December,28,D,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,28/04/20,A,55,2,0,0,0,0,0,0,40,0,0,0,2,2,1,1
2015,26,52,December,28,D,,DEU,Germany,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,25/02/24,A,55,2,0,0,0,0,0,0,40,0,0,0,2,2,1,2
2015,17,47,November,83,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,24/01/23,A,86.6,2,0,0,0,0,0,0,5,0,0,0,2,0,1,3
2015,19,43,October,83,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,15/07/23,A,100.8,2,0,0,0,0,0,0,4,0,0,0,2,1,1,5
2015,15,42,October,83,A,,NLD,Netherlands,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/09/21,A,76.5,2,0,0,0,0,0,0,59,0,0,0,3,2,1,5
2015,15,42,October,83,A,,NLD,Netherlands,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,02/08/23,A,76.5,2,0,0,0,0,0,0,59,0,0,0,3,2,1,4
2015,22,39,September,13,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,26/10/21,A,111.2,1,0,0,0,0,0,0,4,0,0,0,3,0,1,4
2015,22,39,September,13,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,23/08/21,A,116,2,0,0,0,0,0,0,4,0,0,0,3,0,1,2
2015,16,38,September,13,A,,ISR,Israel,Contract,No Deposit,TA/TO,Prime Location,Offline TA/TO,BB,Breakfast,Check-Out,24/02/21,A,75.6,2,0,0,0,0,0,0,51,0,0,0,5,2,1,2
2015,7,32,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,22/03/20,A,80,1,0,0,0,0,0,0,1,0,0,0,2,0,1,4
2015,11,33,August,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/05/20,A,114,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4
2015,20,34,August,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/03/23,A,114,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2015,31,36,August,9,A,,AUS,Australia,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,04/06/22,A,90,1,0,0,0,0,0,0,12,0,0,0,2,1,1,1
2015,9,33,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,29/05/20,A,80,1,0,0,0,0,0,0,2,0,0,0,5,3,1,4
2015,5,32,August,9,A,,POL,Poland,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/08/20,A,90,2,0,0,0,0,0,0,0,0,0,0,4,0,1,2
2015,6,32,August,9,A,,ITA,Italy,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,31/07/22,A,90,2,0,0,0,0,0,0,0,0,0,0,2,0,1,4
2015,18,34,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,30/09/21,A,90,2,0,0,0,0,0,0,11,0,0,0,2,0,1,2
2015,19,34,August,9,A,,NOR,Norway,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/08/20,A,90,2,0,0,0,0,0,0,9,0,0,0,4,0,1,2
2015,21,34,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,08/10/23,A,106,2,0,0,0,0,0,0,4,0,0,0,2,0,1,3
2015,21,34,August,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,19/09/22,A,106,2,0,0,0,0,0,0,4,0,0,0,2,0,1,4
2015,27,35,August,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/01/22,A,90,2,0,0,0,0,0,0,15,0,0,0,2,0,1,1
2015,29,35,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/03/24,A,90,2,0,0,0,0,0,0,11,0,0,0,1,0,1,5
2015,18,34,August,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,18/06/21,A,95.3,2,0,0,1,0,0,0,11,0,0,0,3,0,1,2
2015,10,33,August,9,A,,MAR,Morocco,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,14/05/24,A,90,2,0,0,0,0,0,0,3,0,0,0,1,1,1,2
2015,10,33,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,21/01/23,A,90,2,0,0,0,0,0,0,5,0,0,0,5,1,1,4
2015,13,33,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,26/09/22,A,146,2,0,0,0,0,0,0,0,0,0,0,3,1,1,1
2015,18,34,August,9,A,,CHN,China,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/10/23,A,90,2,0,0,0,0,0,0,8,0,0,0,5,1,1,5
2015,19,34,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,01/05/23,A,102.8,2,0,0,0,0,0,0,2,0,0,0,4,1,1,1
2015,24,35,August,9,A,,PRT,Portugal,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/01/22,A,90,2,0,0,0,0,0,0,7,0,0,0,2,1,1,2
2015,24,35,August,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,10/01/20,A,90,2,0,0,0,0,0,0,14,0,0,0,3,1,1,1
2015,31,36,August,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,07/09/24,A,105.3,2,0,0,0,0,0,0,5,0,0,0,3,1,1,5
2015,29,35,August,9,A,,AUT,Austria,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,13/10/20,A,105,2,0,0,0,0,0,0,12,0,0,0,1,2,1,1
2015,30,36,August,9,A,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,17/06/24,A,110.7,2,0,0,0,0,0,0,5,0,0,0,5,2,1,3
2015,29,35,August,9,A,,ESP,Spain,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,03/02/22,A,90,2,0,0,1,0,0,0,10,0,0,0,1,2,1,5
2015,15,33,August,9,B,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,25/06/21,A,124,2,0,0,0,0,0,0,4,0,0,0,1,0,1,3
2015,15,33,August,9,B,,FRA,France,Contract,No Deposit,TA/TO,Prime Location,Online TA,BB,Breakfast,Check-Out,23/08/21,A,124,2,0,0,0,0,0,0,4,0,0,0,1,0,1,2
